Reporting Period,ID RSSD,UBPR2746
3/31/2022 11:59:59 PM,525053,0
3/31/2022 11:59:59 PM,525549,4289
3/31/2022 11:59:59 PM,526452,278
3/31/2022 11:59:59 PM,526519,0
3/31/2022 11:59:59 PM,526854,0
3/31/2022 11:59:59 PM,527057,0
3/31/2022 11:59:59 PM,527178,780
3/31/2022 11:59:59 PM,527600,0
3/31/2022 11:59:59 PM,527749,0
3/31/2022 11:59:59 PM,527954,89467
3/31/2022 11:59:59 PM,528102,0
3/31/2022 11:59:59 PM,528241,0
3/31/2022 11:59:59 PM,528849,8282
3/31/2022 11:59:59 PM,528960,41946
3/31/2022 11:59:59 PM,529275,0
3/31/2022 11:59:59 PM,529341,0
3/31/2022 11:59:59 PM,529659,0
3/31/2022 11:59:59 PM,529958,0
3/31/2022 11:59:59 PM,530655,0
3/31/2022 11:59:59 PM,530851,13
3/31/2022 11:59:59 PM,531157,0
3/31/2022 11:59:59 PM,531250,0
3/31/2022 11:59:59 PM,532042,0
3/31/2022 11:59:59 PM,532453,0
3/31/2022 11:59:59 PM,532752,0
3/31/2022 11:59:59 PM,533124,3973
3/31/2022 11:59:59 PM,533227,2888
3/31/2022 11:59:59 PM,533535,0
3/31/2022 11:59:59 PM,534073,0
3/31/2022 11:59:59 PM,534242,0
3/31/2022 11:59:59 PM,534466,0
3/31/2022 11:59:59 PM,534756,0
3/31/2022 11:59:59 PM,534859,0
3/31/2022 11:59:59 PM,534877,0
3/31/2022 11:59:59 PM,535034,0
3/31/2022 11:59:59 PM,535575,0
3/31/2022 11:59:59 PM,535753,27717
3/31/2022 11:59:59 PM,535931,0
3/31/2022 11:59:59 PM,535940,0
3/31/2022 11:59:59 PM,536059,0
3/31/2022 11:59:59 PM,536349,0
3/31/2022 11:59:59 PM,536527,0
3/31/2022 11:59:59 PM,536554,0
3/31/2022 11:59:59 PM,536853,0
3/31/2022 11:59:59 PM,537243,0
3/31/2022 11:59:59 PM,537449,8801
3/31/2022 11:59:59 PM,537551,218
3/31/2022 11:59:59 PM,537560,0
3/31/2022 11:59:59 PM,538222,0
3/31/2022 11:59:59 PM,538473,0
3/31/2022 11:59:59 PM,538754,508
3/31/2022 11:59:59 PM,538802,0
3/31/2022 11:59:59 PM,538950,0
3/31/2022 11:59:59 PM,539032,0
3/31/2022 11:59:59 PM,539340,0
3/31/2022 11:59:59 PM,539377,0
3/31/2022 11:59:59 PM,539452,0
3/31/2022 11:59:59 PM,539872,897
3/31/2022 11:59:59 PM,540056,0
3/31/2022 11:59:59 PM,540542,899
3/31/2022 11:59:59 PM,540551,26060
3/31/2022 11:59:59 PM,540739,0
3/31/2022 11:59:59 PM,540775,0
3/31/2022 11:59:59 PM,540850,0
3/31/2022 11:59:59 PM,541101,1145000
3/31/2022 11:59:59 PM,541231,0
3/31/2022 11:59:59 PM,541307,0
3/31/2022 11:59:59 PM,541642,0
3/31/2022 11:59:59 PM,541754,182
3/31/2022 11:59:59 PM,541857,0
3/31/2022 11:59:59 PM,542153,0
3/31/2022 11:59:59 PM,542340,0
3/31/2022 11:59:59 PM,542528,0
3/31/2022 11:59:59 PM,542667,0
3/31/2022 11:59:59 PM,542854,0
3/31/2022 11:59:59 PM,543262,0
3/31/2022 11:59:59 PM,543459,0
3/31/2022 11:59:59 PM,543945,0
3/31/2022 11:59:59 PM,544335,0
3/31/2022 11:59:59 PM,544447,0
3/31/2022 11:59:59 PM,544652,0
3/31/2022 11:59:59 PM,544951,0
3/31/2022 11:59:59 PM,545154,0
3/31/2022 11:59:59 PM,545604,0
3/31/2022 11:59:59 PM,546003,0
3/31/2022 11:59:59 PM,546320,41
3/31/2022 11:59:59 PM,546535,0
3/31/2022 11:59:59 PM,546544,0
3/31/2022 11:59:59 PM,547251,0
3/31/2022 11:59:59 PM,547550,0
3/31/2022 11:59:59 PM,547840,30420
3/31/2022 11:59:59 PM,548052,335
3/31/2022 11:59:59 PM,548267,0
3/31/2022 11:59:59 PM,548351,5640
3/31/2022 11:59:59 PM,548472,0
3/31/2022 11:59:59 PM,548771,0
3/31/2022 11:59:59 PM,548829,0
3/31/2022 11:59:59 PM,549862,0
3/31/2022 11:59:59 PM,550279,0
3/31/2022 11:59:59 PM,550354,0
3/31/2022 11:59:59 PM,550448,0
3/31/2022 11:59:59 PM,550635,0
3/31/2022 11:59:59 PM,550653,0
3/31/2022 11:59:59 PM,550952,0
3/31/2022 11:59:59 PM,551016,0
3/31/2022 11:59:59 PM,552059,0
3/31/2022 11:59:59 PM,552161,0
3/31/2022 11:59:59 PM,552545,0
3/31/2022 11:59:59 PM,552956,600
3/31/2022 11:59:59 PM,552974,0
3/31/2022 11:59:59 PM,553038,0
3/31/2022 11:59:59 PM,553926,0
3/31/2022 11:59:59 PM,553944,0
3/31/2022 11:59:59 PM,554268,0
3/31/2022 11:59:59 PM,554343,21948
3/31/2022 11:59:59 PM,554857,0
3/31/2022 11:59:59 PM,555256,0
3/31/2022 11:59:59 PM,556011,0
3/31/2022 11:59:59 PM,556459,0
3/31/2022 11:59:59 PM,556815,4839
3/31/2022 11:59:59 PM,556936,0
3/31/2022 11:59:59 PM,557317,0
3/31/2022 11:59:59 PM,557438,0
3/31/2022 11:59:59 PM,557858,12076
3/31/2022 11:59:59 PM,559179,0
3/31/2022 11:59:59 PM,560214,0
3/31/2022 11:59:59 PM,560353,0
3/31/2022 11:59:59 PM,560438,0
3/31/2022 11:59:59 PM,560830,0
3/31/2022 11:59:59 PM,561145,0
3/31/2022 11:59:59 PM,561574,1613
3/31/2022 11:59:59 PM,561659,458
3/31/2022 11:59:59 PM,561864,0
3/31/2022 11:59:59 PM,562058,0
3/31/2022 11:59:59 PM,563233,0
3/31/2022 11:59:59 PM,563336,0
3/31/2022 11:59:59 PM,563457,0
3/31/2022 11:59:59 PM,563934,0
3/31/2022 11:59:59 PM,564052,0
3/31/2022 11:59:59 PM,564324,0
3/31/2022 11:59:59 PM,564463,0
3/31/2022 11:59:59 PM,564557,7349
3/31/2022 11:59:59 PM,564678,0
3/31/2022 11:59:59 PM,564838,0
3/31/2022 11:59:59 PM,564977,0
3/31/2022 11:59:59 PM,565143,5059
3/31/2022 11:59:59 PM,565170,0
3/31/2022 11:59:59 PM,565536,685
3/31/2022 11:59:59 PM,565750,10585
3/31/2022 11:59:59 PM,565844,0
3/31/2022 11:59:59 PM,566056,0
3/31/2022 11:59:59 PM,566243,0
3/31/2022 11:59:59 PM,567240,0
3/31/2022 11:59:59 PM,567679,0
3/31/2022 11:59:59 PM,567736,0
3/31/2022 11:59:59 PM,568126,0
3/31/2022 11:59:59 PM,568135,0
3/31/2022 11:59:59 PM,568359,0
3/31/2022 11:59:59 PM,568377,0
3/31/2022 11:59:59 PM,568470,0
3/31/2022 11:59:59 PM,568939,1412
3/31/2022 11:59:59 PM,570558,0
3/31/2022 11:59:59 PM,570651,0
3/31/2022 11:59:59 PM,571135,0
3/31/2022 11:59:59 PM,571265,253
3/31/2022 11:59:59 PM,571920,0
3/31/2022 11:59:59 PM,571957,0
3/31/2022 11:59:59 PM,572347,0
3/31/2022 11:59:59 PM,572374,48380
3/31/2022 11:59:59 PM,572459,0
3/31/2022 11:59:59 PM,572655,0
3/31/2022 11:59:59 PM,573036,0
3/31/2022 11:59:59 PM,573335,2725
3/31/2022 11:59:59 PM,574079,0
3/31/2022 11:59:59 PM,574949,0
3/31/2022 11:59:59 PM,574976,305
3/31/2022 11:59:59 PM,575133,11
3/31/2022 11:59:59 PM,575254,0
3/31/2022 11:59:59 PM,575348,0
3/31/2022 11:59:59 PM,575375,0
3/31/2022 11:59:59 PM,575759,0
3/31/2022 11:59:59 PM,575834,9425
3/31/2022 11:59:59 PM,576354,0
3/31/2022 11:59:59 PM,576578,0
3/31/2022 11:59:59 PM,576608,0
3/31/2022 11:59:59 PM,576644,0
3/31/2022 11:59:59 PM,576952,0
3/31/2022 11:59:59 PM,577128,0
3/31/2022 11:59:59 PM,577137,0
3/31/2022 11:59:59 PM,577230,0
3/31/2022 11:59:59 PM,578116,0
3/31/2022 11:59:59 PM,578237,0
3/31/2022 11:59:59 PM,578255,0
3/31/2022 11:59:59 PM,578554,0
3/31/2022 11:59:59 PM,578741,0
3/31/2022 11:59:59 PM,578862,0
3/31/2022 11:59:59 PM,579140,0
3/31/2022 11:59:59 PM,579319,0
3/31/2022 11:59:59 PM,579364,0
3/31/2022 11:59:59 PM,579636,0
3/31/2022 11:59:59 PM,580155,0
3/31/2022 11:59:59 PM,580548,0
3/31/2022 11:59:59 PM,580847,0
3/31/2022 11:59:59 PM,580874,0
3/31/2022 11:59:59 PM,581237,0
3/31/2022 11:59:59 PM,581358,0
3/31/2022 11:59:59 PM,582177,12639
3/31/2022 11:59:59 PM,582654,0
3/31/2022 11:59:59 PM,582878,0
3/31/2022 11:59:59 PM,582953,0
3/31/2022 11:59:59 PM,582971,2357
3/31/2022 11:59:59 PM,583071,0
3/31/2022 11:59:59 PM,583268,0
3/31/2022 11:59:59 PM,583352,0
3/31/2022 11:59:59 PM,583754,1957
3/31/2022 11:59:59 PM,583905,0
3/31/2022 11:59:59 PM,584377,0
3/31/2022 11:59:59 PM,584724,0
3/31/2022 11:59:59 PM,584920,31
3/31/2022 11:59:59 PM,585235,0
3/31/2022 11:59:59 PM,585749,0
3/31/2022 11:59:59 PM,586027,0
3/31/2022 11:59:59 PM,586072,0
3/31/2022 11:59:59 PM,586335,588
3/31/2022 11:59:59 PM,586960,0
3/31/2022 11:59:59 PM,587677,534
3/31/2022 11:59:59 PM,587752,0
3/31/2022 11:59:59 PM,587800,319668
3/31/2022 11:59:59 PM,588245,0
3/31/2022 11:59:59 PM,588348,14804
3/31/2022 11:59:59 PM,588478,0
3/31/2022 11:59:59 PM,589158,0
3/31/2022 11:59:59 PM,589523,0
3/31/2022 11:59:59 PM,589943,65421
3/31/2022 11:59:59 PM,590220,0
3/31/2022 11:59:59 PM,590248,0
3/31/2022 11:59:59 PM,590640,315
3/31/2022 11:59:59 PM,590976,0
3/31/2022 11:59:59 PM,591209,0
3/31/2022 11:59:59 PM,591320,0
3/31/2022 11:59:59 PM,591357,0
3/31/2022 11:59:59 PM,591366,0
3/31/2022 11:59:59 PM,591740,0
3/31/2022 11:59:59 PM,592439,0
3/31/2022 11:59:59 PM,592448,0
3/31/2022 11:59:59 PM,592550,161
3/31/2022 11:59:59 PM,592644,0
3/31/2022 11:59:59 PM,592859,0
3/31/2022 11:59:59 PM,593007,1206
3/31/2022 11:59:59 PM,593052,0
3/31/2022 11:59:59 PM,593249,0
3/31/2022 11:59:59 PM,593333,0
3/31/2022 11:59:59 PM,593771,0
3/31/2022 11:59:59 PM,593940,0
3/31/2022 11:59:59 PM,594433,2025
3/31/2022 11:59:59 PM,594451,0
3/31/2022 11:59:59 PM,594853,0
3/31/2022 11:59:59 PM,594938,0
3/31/2022 11:59:59 PM,594947,11670
3/31/2022 11:59:59 PM,595270,163409
3/31/2022 11:59:59 PM,595337,0
3/31/2022 11:59:59 PM,595430,869
3/31/2022 11:59:59 PM,595869,119255
3/31/2022 11:59:59 PM,595944,0
3/31/2022 11:59:59 PM,596062,0
3/31/2022 11:59:59 PM,596156,0
3/31/2022 11:59:59 PM,596277,0
3/31/2022 11:59:59 PM,596455,0
3/31/2022 11:59:59 PM,596642,8158
3/31/2022 11:59:59 PM,596978,0
3/31/2022 11:59:59 PM,597041,0
3/31/2022 11:59:59 PM,597313,0
3/31/2022 11:59:59 PM,597452,0
3/31/2022 11:59:59 PM,597546,0
3/31/2022 11:59:59 PM,597658,0
3/31/2022 11:59:59 PM,598002,0
3/31/2022 11:59:59 PM,598048,0
3/31/2022 11:59:59 PM,598132,0
3/31/2022 11:59:59 PM,598543,0
3/31/2022 11:59:59 PM,598954,0
3/31/2022 11:59:59 PM,599643,0
3/31/2022 11:59:59 PM,599764,2245
3/31/2022 11:59:59 PM,600419,0
3/31/2022 11:59:59 PM,601032,0
3/31/2022 11:59:59 PM,601041,0
3/31/2022 11:59:59 PM,601050,107382
3/31/2022 11:59:59 PM,601153,0
3/31/2022 11:59:59 PM,601416,0
3/31/2022 11:59:59 PM,601443,0
3/31/2022 11:59:59 PM,601658,0
3/31/2022 11:59:59 PM,602048,0
3/31/2022 11:59:59 PM,602543,0
3/31/2022 11:59:59 PM,602842,0
3/31/2022 11:59:59 PM,603232,0
3/31/2022 11:59:59 PM,603540,0
3/31/2022 11:59:59 PM,603559,0
3/31/2022 11:59:59 PM,603755,0
3/31/2022 11:59:59 PM,604024,0
3/31/2022 11:59:59 PM,604033,0
3/31/2022 11:59:59 PM,604547,0
3/31/2022 11:59:59 PM,604640,0
3/31/2022 11:59:59 PM,605571,0
3/31/2022 11:59:59 PM,605610,0
3/31/2022 11:59:59 PM,605656,0
3/31/2022 11:59:59 PM,606046,216130
3/31/2022 11:59:59 PM,606176,0
3/31/2022 11:59:59 PM,606653,0
3/31/2022 11:59:59 PM,607146,23885
3/31/2022 11:59:59 PM,607333,0
3/31/2022 11:59:59 PM,608358,0
3/31/2022 11:59:59 PM,608451,0
3/31/2022 11:59:59 PM,608844,0
3/31/2022 11:59:59 PM,609010,0
3/31/2022 11:59:59 PM,609467,0
3/31/2022 11:59:59 PM,609476,0
3/31/2022 11:59:59 PM,609609,0
3/31/2022 11:59:59 PM,609645,0
3/31/2022 11:59:59 PM,609832,0
3/31/2022 11:59:59 PM,610128,0
3/31/2022 11:59:59 PM,610164,0
3/31/2022 11:59:59 PM,610539,0
3/31/2022 11:59:59 PM,610557,0
3/31/2022 11:59:59 PM,610913,0
3/31/2022 11:59:59 PM,611031,0
3/31/2022 11:59:59 PM,612159,0
3/31/2022 11:59:59 PM,612878,0
3/31/2022 11:59:59 PM,613008,18712
3/31/2022 11:59:59 PM,613156,350
3/31/2022 11:59:59 PM,613307,67385
3/31/2022 11:59:59 PM,613343,0
3/31/2022 11:59:59 PM,613400,159
3/31/2022 11:59:59 PM,613558,11527
3/31/2022 11:59:59 PM,613679,0
3/31/2022 11:59:59 PM,613839,0
3/31/2022 11:59:59 PM,613950,0
3/31/2022 11:59:59 PM,613978,0
3/31/2022 11:59:59 PM,614256,0
3/31/2022 11:59:59 PM,614313,0
3/31/2022 11:59:59 PM,614368,0
3/31/2022 11:59:59 PM,614751,0
3/31/2022 11:59:59 PM,614948,0
3/31/2022 11:59:59 PM,615217,0
3/31/2022 11:59:59 PM,615253,0
3/31/2022 11:59:59 PM,615776,0
3/31/2022 11:59:59 PM,615851,0
3/31/2022 11:59:59 PM,615879,0
3/31/2022 11:59:59 PM,615954,0
3/31/2022 11:59:59 PM,616036,0
3/31/2022 11:59:59 PM,616148,0
3/31/2022 11:59:59 PM,616540,0
3/31/2022 11:59:59 PM,617051,0
3/31/2022 11:59:59 PM,617079,0
3/31/2022 11:59:59 PM,617145,11925
3/31/2022 11:59:59 PM,617275,0
3/31/2022 11:59:59 PM,617341,0
3/31/2022 11:59:59 PM,617538,0
3/31/2022 11:59:59 PM,617743,0
3/31/2022 11:59:59 PM,618544,0
3/31/2022 11:59:59 PM,618647,0
3/31/2022 11:59:59 PM,618740,189
3/31/2022 11:59:59 PM,618777,0
3/31/2022 11:59:59 PM,618807,0
3/31/2022 11:59:59 PM,619327,0
3/31/2022 11:59:59 PM,619457,0
3/31/2022 11:59:59 PM,619701,254646
3/31/2022 11:59:59 PM,619859,11613
3/31/2022 11:59:59 PM,619877,0
3/31/2022 11:59:59 PM,621151,0
3/31/2022 11:59:59 PM,621245,0
3/31/2022 11:59:59 PM,621357,0
3/31/2022 11:59:59 PM,621441,0
3/31/2022 11:59:59 PM,622037,0
3/31/2022 11:59:59 PM,622653,0
3/31/2022 11:59:59 PM,622774,0
3/31/2022 11:59:59 PM,623052,0
3/31/2022 11:59:59 PM,623454,0
3/31/2022 11:59:59 PM,623548,0
3/31/2022 11:59:59 PM,623874,0
3/31/2022 11:59:59 PM,624246,0
3/31/2022 11:59:59 PM,624648,0
3/31/2022 11:59:59 PM,624778,0
3/31/2022 11:59:59 PM,624956,0
3/31/2022 11:59:59 PM,625056,0
3/31/2022 11:59:59 PM,625065,0
3/31/2022 11:59:59 PM,625140,0
3/31/2022 11:59:59 PM,625159,4230
3/31/2022 11:59:59 PM,625654,930
3/31/2022 11:59:59 PM,625757,0
3/31/2022 11:59:59 PM,625850,0
3/31/2022 11:59:59 PM,625953,0
3/31/2022 11:59:59 PM,626101,463
3/31/2022 11:59:59 PM,627108,0
3/31/2022 11:59:59 PM,627377,0
3/31/2022 11:59:59 PM,627854,0
3/31/2022 11:59:59 PM,628039,0
3/31/2022 11:59:59 PM,628123,0
3/31/2022 11:59:59 PM,628178,10628
3/31/2022 11:59:59 PM,628356,0
3/31/2022 11:59:59 PM,628552,0
3/31/2022 11:59:59 PM,629148,0
3/31/2022 11:59:59 PM,629353,0
3/31/2022 11:59:59 PM,629522,119
3/31/2022 11:59:59 PM,629746,0
3/31/2022 11:59:59 PM,630041,1751
3/31/2022 11:59:59 PM,630340,0
3/31/2022 11:59:59 PM,630555,2429
3/31/2022 11:59:59 PM,630658,2079
3/31/2022 11:59:59 PM,631039,0
3/31/2022 11:59:59 PM,631150,0
3/31/2022 11:59:59 PM,631178,0
3/31/2022 11:59:59 PM,631422,94
3/31/2022 11:59:59 PM,631570,0
3/31/2022 11:59:59 PM,632410,0
3/31/2022 11:59:59 PM,632607,0
3/31/2022 11:59:59 PM,632858,2055
3/31/2022 11:59:59 PM,633378,0
3/31/2022 11:59:59 PM,633640,0
3/31/2022 11:59:59 PM,634544,0
3/31/2022 11:59:59 PM,634955,0
3/31/2022 11:59:59 PM,634973,0
3/31/2022 11:59:59 PM,635840,0
3/31/2022 11:59:59 PM,635907,0
3/31/2022 11:59:59 PM,636276,0
3/31/2022 11:59:59 PM,636753,0
3/31/2022 11:59:59 PM,636771,0
3/31/2022 11:59:59 PM,637170,0
3/31/2022 11:59:59 PM,637451,74278
3/31/2022 11:59:59 PM,637554,0
3/31/2022 11:59:59 PM,638131,0
3/31/2022 11:59:59 PM,638355,0
3/31/2022 11:59:59 PM,638850,0
3/31/2022 11:59:59 PM,639549,0
3/31/2022 11:59:59 PM,639567,0
3/31/2022 11:59:59 PM,639633,0
3/31/2022 11:59:59 PM,639857,0
3/31/2022 11:59:59 PM,640143,0
3/31/2022 11:59:59 PM,640246,0
3/31/2022 11:59:59 PM,640442,0
3/31/2022 11:59:59 PM,640554,0
3/31/2022 11:59:59 PM,640956,253
3/31/2022 11:59:59 PM,641449,0
3/31/2022 11:59:59 PM,641579,0
3/31/2022 11:59:59 PM,641775,0
3/31/2022 11:59:59 PM,642437,0
3/31/2022 11:59:59 PM,642549,0
3/31/2022 11:59:59 PM,642857,0
3/31/2022 11:59:59 PM,643078,0
3/31/2022 11:59:59 PM,643274,0
3/31/2022 11:59:59 PM,643340,0
3/31/2022 11:59:59 PM,643658,0
3/31/2022 11:59:59 PM,644057,0
3/31/2022 11:59:59 PM,644141,0
3/31/2022 11:59:59 PM,644646,0
3/31/2022 11:59:59 PM,644776,0
3/31/2022 11:59:59 PM,644842,0
3/31/2022 11:59:59 PM,644954,0
3/31/2022 11:59:59 PM,644963,0
3/31/2022 11:59:59 PM,645157,0
3/31/2022 11:59:59 PM,645317,8520
3/31/2022 11:59:59 PM,645465,28772
3/31/2022 11:59:59 PM,645540,0
3/31/2022 11:59:59 PM,645577,0
3/31/2022 11:59:59 PM,645625,2871
3/31/2022 11:59:59 PM,646042,0
3/31/2022 11:59:59 PM,646145,0
3/31/2022 11:59:59 PM,646172,0
3/31/2022 11:59:59 PM,646444,0
3/31/2022 11:59:59 PM,646471,0
3/31/2022 11:59:59 PM,646556,0
3/31/2022 11:59:59 PM,646743,14
3/31/2022 11:59:59 PM,646873,0
3/31/2022 11:59:59 PM,647218,0
3/31/2022 11:59:59 PM,647245,0
3/31/2022 11:59:59 PM,647414,0
3/31/2022 11:59:59 PM,647759,0
3/31/2022 11:59:59 PM,647777,0
3/31/2022 11:59:59 PM,647955,0
3/31/2022 11:59:59 PM,648130,0
3/31/2022 11:59:59 PM,648242,0
3/31/2022 11:59:59 PM,648251,0
3/31/2022 11:59:59 PM,648345,0
3/31/2022 11:59:59 PM,648550,0
3/31/2022 11:59:59 PM,649342,0
3/31/2022 11:59:59 PM,649632,0
3/31/2022 11:59:59 PM,651121,0
3/31/2022 11:59:59 PM,651149,306
3/31/2022 11:59:59 PM,651158,0
3/31/2022 11:59:59 PM,651354,0
3/31/2022 11:59:59 PM,651448,0
3/31/2022 11:59:59 PM,651541,14554
3/31/2022 11:59:59 PM,651756,0
3/31/2022 11:59:59 PM,651859,0
3/31/2022 11:59:59 PM,651952,0
3/31/2022 11:59:59 PM,652043,0
3/31/2022 11:59:59 PM,652070,0
3/31/2022 11:59:59 PM,652874,0
3/31/2022 11:59:59 PM,652959,0
3/31/2022 11:59:59 PM,652977,0
3/31/2022 11:59:59 PM,653134,0
3/31/2022 11:59:59 PM,653433,0
3/31/2022 11:59:59 PM,653611,0
3/31/2022 11:59:59 PM,653778,0
3/31/2022 11:59:59 PM,653947,0
3/31/2022 11:59:59 PM,654047,0
3/31/2022 11:59:59 PM,654300,0
3/31/2022 11:59:59 PM,654579,0
3/31/2022 11:59:59 PM,655530,0
3/31/2022 11:59:59 PM,655839,0
3/31/2022 11:59:59 PM,656032,0
3/31/2022 11:59:59 PM,656377,0
3/31/2022 11:59:59 PM,656470,0
3/31/2022 11:59:59 PM,656658,0
3/31/2022 11:59:59 PM,656779,0
3/31/2022 11:59:59 PM,657178,0
3/31/2022 11:59:59 PM,657271,0
3/31/2022 11:59:59 PM,657365,26393
3/31/2022 11:59:59 PM,657459,0
3/31/2022 11:59:59 PM,657758,0
3/31/2022 11:59:59 PM,657954,0
3/31/2022 11:59:59 PM,658072,0
3/31/2022 11:59:59 PM,658474,0
3/31/2022 11:59:59 PM,658924,0
3/31/2022 11:59:59 PM,659341,0
3/31/2022 11:59:59 PM,659556,0
3/31/2022 11:59:59 PM,659640,0
3/31/2022 11:59:59 PM,659734,0
3/31/2022 11:59:59 PM,659855,1218
3/31/2022 11:59:59 PM,660066,0
3/31/2022 11:59:59 PM,660253,0
3/31/2022 11:59:59 PM,660271,0
3/31/2022 11:59:59 PM,660570,9976
3/31/2022 11:59:59 PM,660655,0
3/31/2022 11:59:59 PM,660879,0
3/31/2022 11:59:59 PM,660927,0
3/31/2022 11:59:59 PM,661072,0
3/31/2022 11:59:59 PM,661157,0
3/31/2022 11:59:59 PM,661223,0
3/31/2022 11:59:59 PM,661308,30719
3/31/2022 11:59:59 PM,661474,0
3/31/2022 11:59:59 PM,662350,0
3/31/2022 11:59:59 PM,662369,14717
3/31/2022 11:59:59 PM,662949,1462
3/31/2022 11:59:59 PM,663058,0
3/31/2022 11:59:59 PM,663245,0
3/31/2022 11:59:59 PM,663638,0
3/31/2022 11:59:59 PM,663656,0
3/31/2022 11:59:59 PM,663834,0
3/31/2022 11:59:59 PM,663955,0
3/31/2022 11:59:59 PM,664176,0
3/31/2022 11:59:59 PM,664206,18176
3/31/2022 11:59:59 PM,664653,31960
3/31/2022 11:59:59 PM,664756,167504
3/31/2022 11:59:59 PM,665146,0
3/31/2022 11:59:59 PM,665258,0
3/31/2022 11:59:59 PM,665865,0
3/31/2022 11:59:59 PM,666059,4661
3/31/2022 11:59:59 PM,666358,0
3/31/2022 11:59:59 PM,666554,0
3/31/2022 11:59:59 PM,666844,0
3/31/2022 11:59:59 PM,666974,0
3/31/2022 11:59:59 PM,667029,0
3/31/2022 11:59:59 PM,667252,0
3/31/2022 11:59:59 PM,667346,0
3/31/2022 11:59:59 PM,667524,0
3/31/2022 11:59:59 PM,667551,0
3/31/2022 11:59:59 PM,667757,50510
3/31/2022 11:59:59 PM,668053,0
3/31/2022 11:59:59 PM,668147,0
3/31/2022 11:59:59 PM,669555,0
3/31/2022 11:59:59 PM,670430,0
3/31/2022 11:59:59 PM,670467,0
3/31/2022 11:59:59 PM,670560,0
3/31/2022 11:59:59 PM,670654,0
3/31/2022 11:59:59 PM,670748,0
3/31/2022 11:59:59 PM,670878,0
3/31/2022 11:59:59 PM,671053,0
3/31/2022 11:59:59 PM,671147,0
3/31/2022 11:59:59 PM,671334,15
3/31/2022 11:59:59 PM,671464,239868
3/31/2022 11:59:59 PM,671558,0
3/31/2022 11:59:59 PM,672238,0
3/31/2022 11:59:59 PM,672247,0
3/31/2022 11:59:59 PM,672537,0
3/31/2022 11:59:59 PM,672573,5388
3/31/2022 11:59:59 PM,673244,0
3/31/2022 11:59:59 PM,673440,0
3/31/2022 11:59:59 PM,673477,0
3/31/2022 11:59:59 PM,673851,0
3/31/2022 11:59:59 PM,673909,0
3/31/2022 11:59:59 PM,674344,0
3/31/2022 11:59:59 PM,674849,0
3/31/2022 11:59:59 PM,675042,0
3/31/2022 11:59:59 PM,675051,0
3/31/2022 11:59:59 PM,675079,2110
3/31/2022 11:59:59 PM,675248,0
3/31/2022 11:59:59 PM,675341,0
3/31/2022 11:59:59 PM,675659,0
3/31/2022 11:59:59 PM,675855,0
3/31/2022 11:59:59 PM,676049,0
3/31/2022 11:59:59 PM,676151,0
3/31/2022 11:59:59 PM,676478,7978
3/31/2022 11:59:59 PM,677176,0
3/31/2022 11:59:59 PM,677354,0
3/31/2022 11:59:59 PM,677448,0
3/31/2022 11:59:59 PM,677644,0
3/31/2022 11:59:59 PM,677756,0
3/31/2022 11:59:59 PM,677970,0
3/31/2022 11:59:59 PM,678052,0
3/31/2022 11:59:59 PM,678070,0
3/31/2022 11:59:59 PM,678258,0
3/31/2022 11:59:59 PM,678454,2454
3/31/2022 11:59:59 PM,678557,0
3/31/2022 11:59:59 PM,678744,0
3/31/2022 11:59:59 PM,679451,0
3/31/2022 11:59:59 PM,680055,1986
3/31/2022 11:59:59 PM,680130,0
3/31/2022 11:59:59 PM,680354,0
3/31/2022 11:59:59 PM,680457,0
3/31/2022 11:59:59 PM,680747,0
3/31/2022 11:59:59 PM,680813,3264
3/31/2022 11:59:59 PM,681043,0
3/31/2022 11:59:59 PM,681249,0
3/31/2022 11:59:59 PM,682143,0
3/31/2022 11:59:59 PM,682563,24163
3/31/2022 11:59:59 PM,682648,0
3/31/2022 11:59:59 PM,683449,0
3/31/2022 11:59:59 PM,683814,0
3/31/2022 11:59:59 PM,684455,0
3/31/2022 11:59:59 PM,685023,0
3/31/2022 11:59:59 PM,685649,0
3/31/2022 11:59:59 PM,685676,3427
3/31/2022 11:59:59 PM,685779,243
3/31/2022 11:59:59 PM,686459,0
3/31/2022 11:59:59 PM,686570,0
3/31/2022 11:59:59 PM,686758,0
3/31/2022 11:59:59 PM,687009,11123
3/31/2022 11:59:59 PM,687054,0
3/31/2022 11:59:59 PM,687830,0
3/31/2022 11:59:59 PM,687951,0
3/31/2022 11:59:59 PM,688079,0
3/31/2022 11:59:59 PM,688257,0
3/31/2022 11:59:59 PM,688453,0
3/31/2022 11:59:59 PM,688556,0
3/31/2022 11:59:59 PM,689209,0
3/31/2022 11:59:59 PM,689357,0
3/31/2022 11:59:59 PM,689759,0
3/31/2022 11:59:59 PM,691042,0
3/31/2022 11:59:59 PM,691556,0
3/31/2022 11:59:59 PM,691743,0
3/31/2022 11:59:59 PM,691958,0
3/31/2022 11:59:59 PM,692450,0
3/31/2022 11:59:59 PM,692704,0
3/31/2022 11:59:59 PM,692946,0
3/31/2022 11:59:59 PM,693073,0
3/31/2022 11:59:59 PM,693224,85299
3/31/2022 11:59:59 PM,693345,292
3/31/2022 11:59:59 PM,693952,0
3/31/2022 11:59:59 PM,694146,0
3/31/2022 11:59:59 PM,694771,0
3/31/2022 11:59:59 PM,694847,1583
3/31/2022 11:59:59 PM,694904,148831
